topology,graph_id,num_nodes,num_edges,source,target,graph_image,algorithm,path_cost,path_hops,nodes_visited,edges_relaxed,execution_time_ms,success
line,40,60,59,22,52,graph_images\line\line_graph_40.png,A*,772,30,53,103,0.0879000872373581,True
line,40,60,59,22,52,graph_images\line\line_graph_40.png,BFS (unweighted),772,30,53,103,0.037400051951408386,True
line,40,60,59,22,52,graph_images\line\line_graph_40.png,Bidirectional Dijkstra,772,30,50,99,0.07750000804662704,True
line,40,60,59,22,52,graph_images\line\line_graph_40.png,Floyd-Warshall,772,30,60,113340,13.615299947559834,True
line,41,161,160,108,53,graph_images\line\line_graph_41.png,Dijkstra,1382,55,108,213,0.17159990966320038,True
line,41,161,160,108,53,graph_images\line\line_graph_41.png,Bellman-Ford,1382,55,160,34880,5.198100116103888,True
line,41,161,160,108,53,graph_images\line\line_graph_41.png,A*,1382,55,108,213,0.27750013396143913,True
line,41,161,160,108,53,graph_images\line\line_graph_41.png,BFS (unweighted),1382,55,108,213,0.08639995940029621,True
line,41,161,160,108,53,graph_images\line\line_graph_41.png,Bidirectional Dijkstra,1382,55,105,210,0.1960000954568386,True
line,41,161,160,108,53,graph_images\line\line_graph_41.png,Floyd-Warshall,1382,55,161,2125361,255.61900017783046,True
line,42,234,233,225,143,graph_images\line\line_graph_42.png,Dijkstra,2126,82,91,179,0.21980004385113716,True
line,42,234,233,225,143,graph_images\line\line_graph_42.png,Bellman-Ford,2126,82,233,105316,15.881599858403206,True
line,42,234,233,225,143,graph_images\line\line_graph_42.png,A*,2126,82,91,179,0.20249979570508003,True
line,42,234,233,225,143,graph_images\line\line_graph_42.png,BFS (unweighted),2126,82,91,179,0.08720019832253456,True
line,42,234,233,225,143,graph_images\line\line_graph_42.png,Bidirectional Dijkstra,2126,82,130,259,0.2384998369961977,True
line,42,234,233,225,143,graph_images\line\line_graph_42.png,Floyd-Warshall,2126,82,234,6488352,877.509200014174,True
line,43,243,242,82,104,graph_images\line\line_graph_43.png,Dijkstra,586,22,50,98,0.1042000949382782,True
line,43,243,242,82,104,graph_images\line\line_graph_43.png,Bellman-Ford,586,22,242,40172,6.453200010582805,True
line,43,243,242,82,104,graph_images\line\line_graph_43.png,A*,586,22,50,98,0.25729998014867306,True
line,43,243,242,82,104,graph_images\line\line_graph_43.png,BFS (unweighted),586,22,46,88,0.05519995465874672,True
line,43,243,242,82,104,graph_images\line\line_graph_43.png,Bidirectional Dijkstra,586,22,44,88,0.0934000127017498,True
line,43,243,242,82,104,graph_images\line\line_graph_43.png,Floyd-Warshall,586,22,243,7262784,862.3573000077158,True
line,44,184,183,14,85,graph_images\line\line_graph_44.png,Dijkstra,1976,71,86,169,0.1852000132203102,True
line,44,184,183,14,85,graph_images\line\line_graph_44.png,Bellman-Ford,1976,71,183,5490,0.9998001623898745,True
line,44,184,183,14,85,graph_images\line\line_graph_44.png,A*,1976,71,86,169,0.17279991880059242,True
line,44,184,183,14,85,graph_images\line\line_graph_44.png,BFS (unweighted),1976,71,86,169,0.05729985423386097,True
line,44,184,183,14,85,graph_images\line\line_graph_44.png,Bidirectional Dijkstra,1976,71,118,235,0.15489989891648293,True
line,44,184,183,14,85,graph_images\line\line_graph_44.png,Floyd-Warshall,1976,71,184,3165352,372.96649999916553,True
line,45,198,197,125,100,graph_images\line\line_graph_45.png,Dijkstra,560,25,44,86,0.10479986667633057,True
line,45,198,197,125,100,graph_images\line\line_graph_45.png,Bellman-Ford,560,25,197,49644,7.377099944278598,True
line,45,198,197,125,100,graph_images\line\line_graph_45.png,A*,560,25,44,86,0.09309989400207996,True
line,45,198,197,125,100,graph_images\line\line_graph_45.png,BFS (unweighted),560,25,51,98,0.043899985030293465,True
line,45,198,197,125,100,graph_images\line\line_graph_45.png,Bidirectional Dijkstra,560,25,45,90,0.08690007962286472,True
line,45,198,197,125,100,graph_images\line\line_graph_45.png,Floyd-Warshall,560,25,198,3939804,511.7577000055462,True
line,46,100,99,29,87,graph_images\line\line_graph_46.png,Dijkstra,1560,58,88,173,0.6311000324785709,True
line,46,100,99,29,87,graph_images\line\line_graph_46.png,Bellman-Ford,1560,58,99,5940,2.681500045582652,True
line,46,100,99,29,87,graph_images\line\line_graph_46.png,A*,1560,58,88,173,0.3963999915868044,True
line,46,100,99,29,87,graph_images\line\line_graph_46.png,BFS (unweighted),1560,58,88,173,0.1496998593211174,True
line,46,100,99,29,87,graph_images\line\line_graph_46.png,Bidirectional Dijkstra,1560,58,99,196,0.45250006951391697,True
line,46,100,99,29,87,graph_images\line\line_graph_46.png,Floyd-Warshall,1560,58,100,514900,92.40229986608028,True
line,47,33,32,4,11,graph_images\line\line_graph_47.png,Dijkstra,231,7,12,21,0.04510022699832916,True
line,47,33,32,4,11,graph_images\line\line_graph_47.png,Bellman-Ford,231,7,32,320,0.0996000599116087,True
line,47,33,32,4,11,graph_images\line\line_graph_47.png,A*,231,7,12,21,0.022799940779805183,True
line,47,33,32,4,11,graph_images\line\line_graph_47.png,BFS (unweighted),231,7,12,21,0.013299984857439995,True
line,47,33,32,4,11,graph_images\line\line_graph_47.png,Bidirectional Dijkstra,231,7,14,28,0.02619996666908264,True
line,47,33,32,4,11,graph_images\line\line_graph_47.png,Floyd-Warshall,231,7,33,19569,2.066300017759204,True
line,48,244,243,147,159,graph_images\line\line_graph_48.png,Dijkstra,313,12,24,46,0.06820005364716053,True
line,48,244,243,147,159,graph_images\line\line_graph_48.png,Bellman-Ford,313,12,243,71928,10.871600126847625,True
line,48,244,243,147,159,graph_images\line\line_graph_48.png,A*,313,12,24,46,0.10609999299049377,True
line,48,244,243,147,159,graph_images\line\line_graph_48.png,BFS (unweighted),313,12,26,48,0.04029995761811733,True
line,48,244,243,147,159,graph_images\line\line_graph_48.png,Bidirectional Dijkstra,313,12,22,44,0.05119992420077324,True
line,48,244,243,147,159,graph_images\line\line_graph_48.png,Floyd-Warshall,313,12,244,7352452,895.4206998459995,True
line,49,201,200,89,140,graph_images\line\line_graph_49.png,Dijkstra,1175,51,96,190,0.18470012582838535,True
line,49,201,200,89,140,graph_images\line\line_graph_49.png,Bellman-Ford,1175,51,200,36000,6.733499933034182,True
line,49,201,200,89,140,graph_images\line\line_graph_49.png,A*,1175,51,96,190,0.20659994333982468,True
line,49,201,200,89,140,graph_images\line\line_graph_49.png,BFS (unweighted),1175,51,104,204,0.08729984983801842,True
line,49,201,200,89,140,graph_images\line\line_graph_49.png,Bidirectional Dijkstra,1175,51,94,188,0.1813999842852354,True
line,49,201,200,89,140,graph_images\line\line_graph_49.png,Floyd-Warshall,1175,51,201,4120701,482.52100008539855,True
line,50,183,182,22,149,graph_images\line\line_graph_50.png,Dijkstra,3548,127,150,297,0.22489996626973152,True
line,50,183,182,22,149,graph_images\line\line_graph_50.png,Bellman-Ford,3548,127,182,8372,1.4349999837577343,True
line,50,183,182,22,149,graph_images\line\line_graph_50.png,A*,3548,127,150,297,0.22229994647204876,True
line,50,183,182,22,149,graph_images\line\line_graph_50.png,BFS (unweighted),3548,127,150,297,0.10900013148784637,True
line,50,183,182,22,149,graph_images\line\line_graph_50.png,Bidirectional Dijkstra,3548,127,182,362,0.26270002126693726,True
line,50,183,182,22,149,graph_images\line\line_graph_50.png,Floyd-Warshall,3548,127,183,3114294,383.3169999998063,True
line,51,24,23,22,12,graph_images\line\line_graph_51.png,Dijkstra,246,10,12,21,0.06180000491440296,True
line,51,24,23,22,12,graph_images\line\line_graph_51.png,Bellman-Ford,246,10,23,1058,0.20299991592764854,True
line,51,24,23,22,12,graph_images\line\line_graph_51.png,A*,246,10,12,21,0.025399960577487946,True
line,51,24,23,22,12,graph_images\line\line_graph_51.png,BFS (unweighted),246,10,12,21,0.015099998563528061,True
line,51,24,23,22,12,graph_images\line\line_graph_51.png,Bidirectional Dijkstra,246,10,16,31,0.030399998649954796,True
line,51,24,23,22,12,graph_images\line\line_graph_51.png,Floyd-Warshall,246,10,24,7752,0.9250000584870577,True
line,52,227,226,156,166,graph_images\line\line_graph_52.png,Dijkstra,264,10,22,42,0.07120007649064064,True
line,52,227,226,156,166,graph_images\line\line_graph_52.png,Bellman-Ford,264,10,226,70964,15.469900099560618,True
line,52,227,226,156,166,graph_images\line\line_graph_52.png,A*,264,10,22,42,0.07599988020956516,True
line,52,227,226,156,166,graph_images\line\line_graph_52.png,BFS (unweighted),264,10,22,40,0.026999972760677338,True
line,52,227,226,156,166,graph_images\line\line_graph_52.png,Bidirectional Dijkstra,264,10,21,42,0.04610000178217888,True
line,52,227,226,156,166,graph_images\line\line_graph_52.png,Floyd-Warshall,264,10,227,5925608,718.8831998500973,True
line,53,159,158,123,31,graph_images\line\line_graph_53.png,Dijkstra,2302,92,128,253,0.2109999768435955,True
line,53,159,158,123,31,graph_images\line\line_graph_53.png,Bellman-Ford,2302,92,158,39184,6.556899985298514,True
line,53,159,158,123,31,graph_images\line\line_graph_53.png,A*,2302,92,128,253,0.24570012465119362,True
line,53,159,158,123,31,graph_images\line\line_graph_53.png,BFS (unweighted),2302,92,128,253,0.1126001589000225,True
line,53,159,158,123,31,graph_images\line\line_graph_53.png,Bidirectional Dijkstra,2302,92,158,314,0.2921000123023987,True
line,53,159,158,123,31,graph_images\line\line_graph_53.png,Floyd-Warshall,2302,92,159,2047602,243.1408001575619,True
line,54,294,293,234,214,graph_images\line\line_graph_54.png,Dijkstra,455,20,38,74,0.18360000103712082,True
line,54,294,293,234,214,graph_images\line\line_graph_54.png,Bellman-Ford,455,20,293,137710,19.686599960550666,True
line,54,294,293,234,214,graph_images\line\line_graph_54.png,A*,455,20,38,74,0.08030002936720848,True
line,54,294,293,234,214,graph_images\line\line_graph_54.png,BFS (unweighted),455,20,41,78,0.03429991193115711,True
line,54,294,293,234,214,graph_images\line\line_graph_54.png,Bidirectional Dijkstra,455,20,40,80,0.0684000551700592,True
line,54,294,293,234,214,graph_images\line\line_graph_54.png,Floyd-Warshall,455,20,294,12835452,1558.8785998988897,True
line,55,107,106,100,87,graph_images\line\line_graph_55.png,Dijkstra,359,13,20,37,0.08350005373358727,True
line,55,107,106,100,87,graph_images\line\line_graph_55.png,Bellman-Ford,359,13,106,21412,2.961099846288562,True
line,55,107,106,100,87,graph_images\line\line_graph_55.png,A*,359,13,20,37,0.04830001853406429,True
line,55,107,106,100,87,graph_images\line\line_graph_55.png,BFS (unweighted),359,13,20,37,0.02259993925690651,True
line,55,107,106,100,87,graph_images\line\line_graph_55.png,Bidirectional Dijkstra,359,13,24,48,0.045900000259280205,True
line,55,107,106,100,87,graph_images\line\line_graph_55.png,Floyd-Warshall,359,13,107,629588,78.82200018502772,True
line,56,61,60,43,52,graph_images\line\line_graph_56.png,Dijkstra,197,9,15,28,0.06150011904537678,True
line,56,61,60,43,52,graph_images\line\line_graph_56.png,Bellman-Ford,197,9,60,5280,0.8188998326659203,True
line,56,61,60,43,52,graph_images\line\line_graph_56.png,A*,197,9,15,28,0.030399998649954796,True
line,56,61,60,43,52,graph_images\line\line_graph_56.png,BFS (unweighted),197,9,20,36,0.021999934688210487,True
line,56,61,60,43,52,graph_images\line\line_graph_56.png,Bidirectional Dijkstra,197,9,15,30,0.03060000017285347,True
line,56,61,60,43,52,graph_images\line\line_graph_56.png,Floyd-Warshall,197,9,61,119011,15.535699902102351,True
line,57,292,291,61,191,graph_images\line\line_graph_57.png,Dijkstra,3226,130,192,381,0.2674001734703779,True
line,57,292,291,61,191,graph_images\line\line_graph_57.png,Bellman-Ford,3226,130,291,36084,5.610400112345815,True
line,57,292,291,61,191,graph_images\line\line_graph_57.png,A*,3226,130,192,381,0.3029999788850546,True
line,57,292,291,61,191,graph_images\line\line_graph_57.png,BFS (unweighted),3226,130,192,381,0.12260000221431255,True
line,57,292,291,61,191,graph_images\line\line_graph_57.png,Bidirectional Dijkstra,3226,130,253,505,0.3625000827014446,True
line,57,292,291,61,191,graph_images\line\line_graph_57.png,Floyd-Warshall,3226,130,292,12576148,1541.3468000479043,True
line,58,282,281,207,248,graph_images\line\line_graph_58.png,Dijkstra,1109,41,86,170,0.26180013082921505,True
line,58,282,281,207,248,graph_images\line\line_graph_58.png,Bellman-Ford,1109,41,281,116896,17.330900067463517,True
line,58,282,281,207,248,graph_images\line\line_graph_58.png,A*,1109,41,86,170,0.2973999362438917,True
line,58,282,281,207,248,graph_images\line\line_graph_58.png,BFS (unweighted),1109,41,84,164,0.07429998368024826,True
line,58,282,281,207,248,graph_images\line\line_graph_58.png,Bidirectional Dijkstra,1109,41,86,172,0.1495999749749899,True
line,58,282,281,207,248,graph_images\line\line_graph_58.png,Floyd-Warshall,1109,41,282,11331888,1445.46590000391,True
line,59,281,280,158,237,graph_images\line\line_graph_59.png,Dijkstra,2156,79,163,324,0.32519991509616375,True
line,59,281,280,158,237,graph_images\line\line_graph_59.png,Bellman-Ford,2156,79,280,89040,13.442100025713444,True
line,59,281,280,158,237,graph_images\line\line_graph_59.png,A*,2156,79,163,324,0.3174000885337591,True
line,59,281,280,158,237,graph_images\line\line_graph_59.png,BFS (unweighted),2156,79,160,316,0.12529990635812283,True
line,59,281,280,158,237,graph_images\line\line_graph_59.png,Bidirectional Dijkstra,2156,79,163,326,0.2941000275313854,True
line,59,281,280,158,237,graph_images\line\line_graph_59.png,Floyd-Warshall,2156,79,281,11212181,1313.3457999210805,True
line,60,268,267,127,189,graph_images\line\line_graph_60.png,Dijkstra,1755,62,132,262,0.20150002092123032,True
line,60,268,267,127,189,graph_images\line\line_graph_60.png,Bellman-Ford,1755,62,267,68352,10.692399926483631,True
line,60,268,267,127,189,graph_images\line\line_graph_60.png,A*,1755,62,132,262,0.39379997178912163,True
line,60,268,267,127,189,graph_images\line\line_graph_60.png,BFS (unweighted),1755,62,126,248,0.11619995348155499,True
line,60,268,267,127,189,graph_images\line\line_graph_60.png,Bidirectional Dijkstra,1755,62,133,266,0.24660001508891582,True
line,60,268,267,127,189,graph_images\line\line_graph_60.png,Floyd-Warshall,1755,62,268,9731884,1143.932299921289,True
line,61,254,253,119,111,graph_images\line\line_graph_61.png,Dijkstra,103,8,12,22,0.04730001091957092,True
line,61,254,253,119,111,graph_images\line\line_graph_61.png,Bellman-Ford,103,8,253,60720,8.729900000616908,True
line,61,254,253,119,111,graph_images\line\line_graph_61.png,A*,103,8,12,22,0.05060015246272087,True
line,61,254,253,119,111,graph_images\line\line_graph_61.png,BFS (unweighted),103,8,17,30,0.02050003968179226,True
line,61,254,253,119,111,graph_images\line\line_graph_61.png,Bidirectional Dijkstra,103,8,10,20,0.026900088414549828,True
line,61,254,253,119,111,graph_images\line\line_graph_61.png,Floyd-Warshall,103,8,254,8290052,1007.4767998885363,True
line,62,60,59,47,38,graph_images\line\line_graph_62.png,Dijkstra,199,9,15,28,0.08100015111267567,True
line,62,60,59,47,38,graph_images\line\line_graph_62.png,Bellman-Ford,199,9,59,5664,0.9079000446945429,True
line,62,60,59,47,38,graph_images\line\line_graph_62.png,A*,199,9,15,28,0.0366999302059412,True
line,62,60,59,47,38,graph_images\line\line_graph_62.png,BFS (unweighted),199,9,19,34,0.019999919459223747,True
line,62,60,59,47,38,graph_images\line\line_graph_62.png,Bidirectional Dijkstra,199,9,14,28,0.03069988451898098,True
line,62,60,59,47,38,graph_images\line\line_graph_62.png,Floyd-Warshall,199,9,60,113340,12.207299936562777,True
line,63,152,151,53,72,graph_images\line\line_graph_63.png,Dijkstra,432,19,39,76,0.09380001574754715,True
line,63,152,151,53,72,graph_images\line\line_graph_63.png,Bellman-Ford,432,19,151,16308,2.836399944499135,True
line,63,152,151,53,72,graph_images\line\line_graph_63.png,A*,432,19,39,76,0.07939990609884262,True
line,63,152,151,53,72,graph_images\line\line_graph_63.png,BFS (unweighted),432,19,40,76,0.029299873858690262,True
line,63,152,151,53,72,graph_images\line\line_graph_63.png,Bidirectional Dijkstra,432,19,35,70,0.05639996379613876,True
line,63,152,151,53,72,graph_images\line\line_graph_63.png,Floyd-Warshall,432,19,152,1790408,201.17609994485974,True
line,64,64,63,21,15,graph_images\line\line_graph_64.png,Dijkstra,113,6,13,24,0.05050003528594971,True
line,64,64,63,21,15,graph_images\line\line_graph_64.png,Bellman-Ford,113,6,63,2772,0.5123999435454607,True
line,64,64,63,21,15,graph_images\line\line_graph_64.png,A*,113,6,13,24,0.04810001701116562,True
line,64,64,63,21,15,graph_images\line\line_graph_64.png,BFS (unweighted),113,6,13,22,0.026399968191981316,True
line,64,64,63,21,15,graph_images\line\line_graph_64.png,Bidirectional Dijkstra,113,6,11,22,0.032800016924738884,True
line,64,64,63,21,15,graph_images\line\line_graph_64.png,Floyd-Warshall,113,6,64,137152,17.806299962103367,True
line,65,125,124,69,36,graph_images\line\line_graph_65.png,Dijkstra,852,33,62,122,0.13029994443058968,True
line,65,125,124,69,36,graph_images\line\line_graph_65.png,Bellman-Ford,852,33,124,17360,2.4384998250752687,True
line,65,125,124,69,36,graph_images\line\line_graph_65.png,A*,852,33,62,122,0.107599887996912,True
line,65,125,124,69,36,graph_images\line\line_graph_65.png,BFS (unweighted),852,33,67,130,0.04520011134445667,True
line,65,125,124,69,36,graph_images\line\line_graph_65.png,Bidirectional Dijkstra,852,33,63,126,0.13649999164044857,True
line,65,125,124,69,36,graph_images\line\line_graph_65.png,Floyd-Warshall,852,33,125,999875,116.10259977169335,True
line,66,129,128,28,30,graph_images\line\line_graph_66.png,Dijkstra,12,2,3,4,0.027099857106804848,True
line,66,129,128,28,30,graph_images\line\line_graph_66.png,Bellman-Ford,12,2,128,7424,1.1672000400722027,True
line,66,129,128,28,30,graph_images\line\line_graph_66.png,A*,12,2,3,4,0.023300061002373695,True
line,66,129,128,28,30,graph_images\line\line_graph_66.png,BFS (unweighted),12,2,6,8,0.011399853974580765,True
line,66,129,128,28,30,graph_images\line\line_graph_66.png,Bidirectional Dijkstra,12,2,2,4,0.011599855497479439,True
line,66,129,128,28,30,graph_images\line\line_graph_66.png,Floyd-Warshall,12,2,129,1098177,125.60849986039102,True
line,67,209,208,200,62,graph_images\line\line_graph_67.png,Dijkstra,3322,138,147,291,0.2586999908089638,True
line,67,209,208,200,62,graph_images\line\line_graph_67.png,Bellman-Ford,3322,138,208,83616,12.85000005736947,True
line,67,209,208,200,62,graph_images\line\line_graph_67.png,A*,3322,138,147,291,0.2856999635696411,True
